,verse,count,proportion
3047,james 2:14,62,0.00018990036356730897
2005,romans 11:33,62,0.00018990036356730897
760,deuteronomy 6:5,62,0.00018990036356730897
2352,psalm 27:1,62,0.00018990036356730897
1594,john 7:17,62,0.00018990036356730897
4938,luke 22:31,62,0.00018990036356730897
2432,isaiah 55:6,62,0.00018990036356730897
1613,romans 6:1,62,0.00018990036356730897
1875,2 corinthians 6:14,62,0.00018990036356730897
1203,matthew 23:23,61,0.00018683745447751365
1164,galatians 2:16,61,0.00018683745447751365
661,ephesians 4:2,61,0.00018683745447751365
435,isaiah 6:3,61,0.00018683745447751365
2842,john 4:10,61,0.00018683745447751365
205,genesis 15:6,61,0.00018683745447751365
159,john 12:24,61,0.00018683745447751365
2739,acts 17:31,61,0.00018683745447751365
4096,ephesians 2:2,61,0.00018683745447751365
6522,hebrews 11:7,61,0.00018683745447751365
3481,luke 6:45,61,0.00018683745447751365
1742,2 timothy 2:13,61,0.00018683745447751365
1822,1 thessalonians 5:23,61,0.00018683745447751365
947,1 john 2:6,61,0.00018683745447751365
1465,luke 16:13,61,0.00018683745447751365
2080,luke 11:1,60,0.00018377454538771835
4417,ephesians 4:26,60,0.00018377454538771835
2796,romans 14:23,60,0.00018377454538771835
1975,acts 10:34,60,0.00018377454538771835
667,1 john 4:7,60,0.00018377454538771835
2178,1 peter 1:7,60,0.00018377454538771835
2189,romans 8:35,60,0.00018377454538771835
5257,romans 14:19,60,0.00018377454538771835
2754,1 peter 3:21,60,0.00018377454538771835
749,isaiah 29:13,60,0.00018377454538771835
2067,revelation 1:18,60,0.00018377454538771835
4902,luke 18:13,60,0.00018377454538771835
695,john 14:17,60,0.00018377454538771835
1238,1 peter 4:12,60,0.00018377454538771835
3894,matthew 3:11,60,0.00018377454538771835
6020,jeremiah 32:17,59,0.00018071163629792305
207,romans 5:9,59,0.00018071163629792305
750,galatians 5:6,59,0.00018071163629792305
133,1 corinthians 4:2,59,0.00018071163629792305
3501,john 14:13,59,0.00018071163629792305
2360,luke 22:44,59,0.00018071163629792305
1130,luke 10:20,59,0.00018071163629792305
794,2 corinthians 4:6,59,0.00018071163629792305
1019,1 john 4:9,59,0.00018071163629792305
1628,acts 6:7,59,0.00018071163629792305
1340,ephesians 6:17,59,0.00018071163629792305
2290,philippians 1:27,59,0.00018071163629792305
2715,john 6:66,59,0.00018071163629792305
2781,2 corinthians 4:17,59,0.00018071163629792305
636,john 13:1,59,0.00018071163629792305
4728,psalm 34:18,59,0.00018071163629792305
3240,matthew 6:25,59,0.00018071163629792305
4805,romans 14:12,59,0.00018071163629792305
3961,hebrews 1:14,59,0.00018071163629792305
1825,acts 13:2,58,0.00017764872720812773
2764,ephesians 5:8,58,0.00017764872720812773
969,romans 5:2,58,0.00017764872720812773
5468,acts 2:17,58,0.00017764872720812773
3392,acts 2:1,58,0.00017764872720812773
5492,romans 13:14,58,0.00017764872720812773
2869,romans 8:2,58,0.00017764872720812773
657,colossians 4:6,58,0.00017764872720812773
1457,revelation 1:5,58,0.00017764872720812773
3163,2 thessalonians 1:3,58,0.00017764872720812773
1590,romans 1:4,58,0.00017764872720812773
3860,john 1:9,58,0.00017764872720812773
1606,job 13:15,58,0.00017764872720812773
1231,john 16:24,58,0.00017764872720812773
4760,luke 12:48,58,0.00017764872720812773
2534,1 thessalonians 4:16,58,0.00017764872720812773
790,acts 16:25,58,0.00017764872720812773
472,genesis 3:21,58,0.00017764872720812773
326,acts 5:41,58,0.00017764872720812773
4434,2 corinthians 4:16,58,0.00017764872720812773
2293,luke 15:7,57,0.00017458581811833243
796,james 4:1,57,0.00017458581811833243
1345,isaiah 53:12,57,0.00017458581811833243
7277,malachi 3:1,57,0.00017458581811833243
126,romans 12:12,57,0.00017458581811833243
3518,revelation 5:9,57,0.00017458581811833243
2945,john 10:18,57,0.00017458581811833243
250,john 18:36,57,0.00017458581811833243
720,matthew 5:28,57,0.00017458581811833243
4704,2 timothy 1:5,57,0.00017458581811833243
2681,romans 8:6,57,0.00017458581811833243
2326,psalm 1:1,57,0.00017458581811833243
234,ephesians 4:12,57,0.00017458581811833243
337,revelation 12:9,57,0.00017458581811833243
988,1 corinthians 16:2,57,0.00017458581811833243
2336,zephaniah 3:17,57,0.00017458581811833243
4674,john 1:5,57,0.00017458581811833243
1055,luke 15:10,57,0.00017458581811833243
4125,john 11:35,57,0.00017458581811833243
1216,job 23:10,57,0.00017458581811833243
1227,proverbs 13:24,57,0.00017458581811833243
394,2 timothy 2:22,57,0.00017458581811833243
927,titus 3:3,57,0.00017458581811833243
4827,1 corinthians 15:57,57,0.00017458581811833243
3926,galatians 5:25,57,0.00017458581811833243
7789,1 timothy 6:17,56,0.0001715229090285371
1508,isaiah 61:1,56,0.0001715229090285371
1587,ephesians 2:4,56,0.0001715229090285371
2252,ephesians 6:10,56,0.0001715229090285371
2273,1 john 2:17,56,0.0001715229090285371
2228,john 17:21,56,0.0001715229090285371
2007,matthew 5:7,56,0.0001715229090285371
2041,acts 4:32,56,0.0001715229090285371
3869,hebrews 2:10,56,0.0001715229090285371
6384,acts 2:36,56,0.0001715229090285371
1100,1 corinthians 12:7,56,0.0001715229090285371
850,1 peter 5:4,55,0.00016845999993874181
2230,acts 26:18,55,0.00016845999993874181
3539,job 1:1,55,0.00016845999993874181
2460,ephesians 5:19,55,0.00016845999993874181
897,romans 12:15,55,0.00016845999993874181
5212,job 1:8,55,0.00016845999993874181
3275,colossians 2:6,55,0.00016845999993874181
1913,revelation 2:7,55,0.00016845999993874181
694,revelation 22:20,55,0.00016845999993874181
3637,colossians 2:13,55,0.00016845999993874181
572,zephaniah 3:20,55,0.00016845999993874181
712,luke 24:47,55,0.00016845999993874181
1147,hosea 6:6,55,0.00016845999993874181
4093,psalm 37:25,55,0.00016845999993874181
1860,romans 1:1,55,0.00016845999993874181
1224,acts 2:44,55,0.00016845999993874181
1516,ephesians 2:13,55,0.00016845999993874181
318,romans 6:3,55,0.00016845999993874181
8896,hebrews 6:18,55,0.00016845999993874181
2196,matthew 1:20,54,0.00016539709084894652
1746,matthew 6:13,54,0.00016539709084894652
1660,matthew 3:2,54,0.00016539709084894652
457,2 timothy 1:9,54,0.00016539709084894652
2073,romans 8:7,54,0.00016539709084894652
3739,romans 7:24,54,0.00016539709084894652
2102,hebrews 2:17,54,0.00016539709084894652
2752,matthew 10:32,54,0.00016539709084894652
4657,proverbs 21:1,54,0.00016539709084894652
955,psalm 16:10,54,0.00016539709084894652
3056,isaiah 6:1,54,0.00016539709084894652
7300,2 timothy 3:5,54,0.00016539709084894652
4195,acts 8:1,54,0.00016539709084894652
5493,psalm 42:1,54,0.00016539709084894652
1390,psalm 27:4,54,0.00016539709084894652
6134,john 3:6,54,0.00016539709084894652
6705,james 3:13,54,0.00016539709084894652
5889,james 2:18,54,0.00016539709084894652
769,colossians 3:3,54,0.00016539709084894652
4689,luke 14:33,54,0.00016539709084894652
829,john 15:2,54,0.00016539709084894652
4341,matthew 6:11,53,0.0001623341817591512
684,1 john 2:18,53,0.0001623341817591512
5017,2 corinthians 7:1,53,0.0001623341817591512
1269,matthew 17:5,53,0.0001623341817591512
1453,hebrews 12:28,53,0.0001623341817591512
3775,john 3:8,53,0.0001623341817591512
1605,john 14:19,53,0.0001623341817591512
2610,1 john 1:3,53,0.0001623341817591512
979,acts 3:6,53,0.0001623341817591512
1199,romans 12:21,53,0.0001623341817591512
10021,deuteronomy 31:6,53,0.0001623341817591512
803,romans 5:3,53,0.0001623341817591512
2398,john 5:30,53,0.0001623341817591512
746,1 corinthians 13:13,53,0.0001623341817591512
478,romans 16:20,53,0.0001623341817591512
2490,james 1:3,53,0.0001623341817591512
4223,2 thessalonians 3:10,53,0.0001623341817591512
3055,john 6:68,53,0.0001623341817591512
770,genesis 1:3,53,0.0001623341817591512
4942,ephesians 4:28,53,0.0001623341817591512
655,2 corinthians 12:10,53,0.0001623341817591512
2671,romans 6:11,53,0.0001623341817591512
3452,philippians 4:11,53,0.0001623341817591512
2000,psalm 111:10,53,0.0001623341817591512
4151,revelation 11:15,53,0.0001623341817591512
1037,genesis 3:5,53,0.0001623341817591512
848,psalm 133:1,53,0.0001623341817591512
3338,matthew 16:19,52,0.0001592712726693559
1328,ephesians 4:1,52,0.0001592712726693559
1515,ephesians 2:12,52,0.0001592712726693559
540,psalm 33:12,52,0.0001592712726693559
949,hebrews 11:3,52,0.0001592712726693559
959,mark 14:36,52,0.0001592712726693559
3157,psalm 100:4,52,0.0001592712726693559
3616,romans 13:11,52,0.0001592712726693559
974,revelation 20:15,52,0.0001592712726693559
973,revelation 21:27,52,0.0001592712726693559
2153,matthew 5:22,52,0.0001592712726693559
2086,luke 2:49,52,0.0001592712726693559
3465,john 3:2,52,0.0001592712726693559
836,james 1:25,52,0.0001592712726693559
1995,ephesians 4:25,52,0.0001592712726693559
2021,genesis 15:1,52,0.0001592712726693559
1503,isaiah 40:3,52,0.0001592712726693559
643,judges 21:25,52,0.0001592712726693559
422,james 2:23,52,0.0001592712726693559
1174,matthew 22:39,52,0.0001592712726693559
2561,hebrews 10:22,52,0.0001592712726693559
757,1 john 3:18,52,0.0001592712726693559
797,1 corinthians 1:10,52,0.0001592712726693559
865,ephesians 6:11,51,0.0001562083635795606
626,genesis 17:1,51,0.0001562083635795606
3286,1 john 3:3,51,0.0001562083635795606
1986,1 thessalonians 5:11,51,0.0001562083635795606
4308,2 corinthians 3:17,51,0.0001562083635795606
1896,luke 6:12,51,0.0001562083635795606
3631,1 corinthians 1:30,51,0.0001562083635795606
1574,acts 17:6,51,0.0001562083635795606
1602,psalm 127:3,51,0.0001562083635795606
3058,exodus 20:7,51,0.0001562083635795606
4635,matthew 10:16,51,0.0001562083635795606
5849,romans 8:13,51,0.0001562083635795606
475,matthew 26:28,51,0.0001562083635795606
964,matthew 5:10,51,0.0001562083635795606
1070,zechariah 12:10,51,0.0001562083635795606
359,genesis 2:17,51,0.0001562083635795606
109,matthew 23:12,51,0.0001562083635795606
2160,galatians 3:24,51,0.0001562083635795606
2047,2 corinthians 5:19,51,0.0001562083635795606
2155,jeremiah 31:33,51,0.0001562083635795606
6475,john 18:37,51,0.0001562083635795606
2731,joshua 1:5,51,0.0001562083635795606
2018,1 corinthians 6:11,51,0.0001562083635795606
3454,psalm 23:5,51,0.0001562083635795606
8172,philippians 2:6,50,0.00015314545448976528
1169,romans 6:22,50,0.00015314545448976528
4177,job 31:1,50,0.00015314545448976528
187,philippians 1:29,50,0.00015314545448976528
2305,galatians 1:10,50,0.00015314545448976528
1997,deuteronomy 29:29,50,0.00015314545448976528
393,1 corinthians 6:18,50,0.00015314545448976528
2816,romans 12:11,50,0.00015314545448976528
2434,acts 2:21,50,0.00015314545448976528
1210,james 3:2,50,0.00015314545448976528
5666,acts 1:9,50,0.00015314545448976528
3183,james 3:1,50,0.00015314545448976528
3187,luke 15:20,50,0.00015314545448976528
2201,matthew 2:11,50,0.00015314545448976528
5130,john 15:14,50,0.00015314545448976528
5151,matthew 6:19,50,0.00015314545448976528
1038,james 1:18,50,0.00015314545448976528
2921,john 15:18,50,0.00015314545448976528
357,romans 6:16,50,0.00015314545448976528
1142,jeremiah 15:16,50,0.00015314545448976528
2614,john 8:11,50,0.00015314545448976528
1140,1 peter 1:8,50,0.00015314545448976528
1891,isaiah 9:2,50,0.00015314545448976528
1428,daniel 6:10,50,0.00015314545448976528
3484,matthew 2:2,50,0.00015314545448976528
699,hebrews 9:28,50,0.00015314545448976528
390,1 john 5:19,50,0.00015314545448976528
1781,1 peter 1:18,50,0.00015314545448976528
155,job 2:9,49,0.00015008254539996998
538,proverbs 14:34,49,0.00015008254539996998
1381,john 15:3,49,0.00015008254539996998
3829,1 peter 1:2,49,0.00015008254539996998
7691,john 3:14,49,0.00015008254539996998
1276,luke 9:51,49,0.00015008254539996998
633,proverbs 17:17,49,0.00015008254539996998
409,isaiah 43:25,49,0.00015008254539996998
4391,revelation 22:12,49,0.00015008254539996998
610,romans 12:6,49,0.00015008254539996998
795,proverbs 3:6,49,0.00015008254539996998
3467,colossians 2:8,49,0.00015008254539996998
553,exodus 15:26,49,0.00015008254539996998
3583,philippians 2:2,49,0.00015008254539996998
1083,2 timothy 4:10,49,0.00015008254539996998
4770,luke 3:16,49,0.00015008254539996998
2184,psalm 27:14,49,0.00015008254539996998
3590,1 timothy 3:16,49,0.00015008254539996998
4979,matthew 4:10,49,0.00015008254539996998
5399,1 corinthians 1:9,49,0.00015008254539996998
882,psalm 22:3,49,0.00015008254539996998
1057,revelation 13:8,49,0.00015008254539996998
2868,luke 22:19,49,0.00015008254539996998
4049,leviticus 17:11,49,0.00015008254539996998
5693,ephesians 4:3,49,0.00015008254539996998
1359,isaiah 40:8,49,0.00015008254539996998
6951,hebrews 12:6,49,0.00015008254539996998
5813,titus 1:16,48,0.00014701963631017469
136,1 peter 4:11,48,0.00014701963631017469
1371,luke 4:16,48,0.00014701963631017469
1380,acts 20:32,48,0.00014701963631017469
3340,acts 22:3,48,0.00014701963631017469
4051,james 1:1,48,0.00014701963631017469
2682,psalm 90:12,48,0.00014701963631017469
4686,revelation 1:8,48,0.00014701963631017469
172,mark 2:17,48,0.00014701963631017469
3832,numbers 24:17,48,0.00014701963631017469
1809,mark 10:27,48,0.00014701963631017469
1710,2 corinthians 9:6,48,0.00014701963631017469
2675,deuteronomy 6:4,48,0.00014701963631017469
2750,2 timothy 3:15,48,0.00014701963631017469
2769,2 corinthians 2:11,48,0.00014701963631017469
230,numbers 32:23,48,0.00014701963631017469
1056,genesis 6:8,48,0.00014701963631017469
3382,psalm 41:9,48,0.00014701963631017469
3366,genesis 49:10,48,0.00014701963631017469
1969,romans 8:23,48,0.00014701963631017469
707,john 17:15,47,0.00014395672722037936
537,1 peter 1:13,47,0.00014395672722037936
3706,2 timothy 4:3,47,0.00014395672722037936
6277,romans 12:16,47,0.00014395672722037936
459,romans 8:38,47,0.00014395672722037936
350,matthew 12:30,47,0.00014395672722037936
1305,psalm 139:14,47,0.00014395672722037936
1634,romans 8:3,47,0.00014395672722037936
403,1 john 1:1,47,0.00014395672722037936
2049,acts 6:3,47,0.00014395672722037936
1071,ephesians 4:14,47,0.00014395672722037936
645,psalm 51:4,47,0.00014395672722037936
1834,james 5:13,47,0.00014395672722037936
1640,malachi 4:5,47,0.00014395672722037936
4451,hebrews 12:11,47,0.00014395672722037936
2609,john 17:5,47,0.00014395672722037936
4419,matthew 5:11,47,0.00014395672722037936
278,acts 2:24,47,0.00014395672722037936
4893,hebrews 2:1,47,0.00014395672722037936
2094,1 timothy 4:1,47,0.00014395672722037936
4794,revelation 14:13,47,0.00014395672722037936
6677,hebrews 10:10,47,0.00014395672722037936
6393,revelation 21:1,47,0.00014395672722037936
4359,acts 2:39,46,0.00014089381813058407
8753,matthew 21:22,46,0.00014089381813058407
4019,1 timothy 4:12,46,0.00014089381813058407
2116,galatians 3:29,46,0.00014089381813058407
647,psalm 51:12,46,0.00014089381813058407
2595,ephesians 2:19,46,0.00014089381813058407
2085,psalm 55:22,46,0.00014089381813058407
4144,luke 14:27,46,0.00014089381813058407
1575,1 kings 18:21,46,0.00014089381813058407
218,hebrews 1:1,46,0.00014089381813058407
2227,james 3:16,46,0.00014089381813058407
2268,luke 24:27,46,0.00014089381813058407
598,ephesians 5:1,46,0.00014089381813058407
4763,john 15:10,46,0.00014089381813058407
2020,genesis 12:1,46,0.00014089381813058407
198,hebrews 5:9,46,0.00014089381813058407
698,john 5:22,46,0.00014089381813058407
3596,matthew 7:15,46,0.00014089381813058407
3559,psalm 122:1,46,0.00014089381813058407
1610,matthew 1:18,46,0.00014089381813058407
3774,hebrews 2:3,46,0.00014089381813058407
5759,matthew 12:36,46,0.00014089381813058407
972,psalm 139:16,46,0.00014089381813058407
1954,1 corinthians 1:2,46,0.00014089381813058407
2572,acts 8:4,46,0.00014089381813058407
5464,genesis 6:9,46,0.00014089381813058407
3219,matthew 16:21,46,0.00014089381813058407
1562,luke 23:42,45,0.00013783090904078877
1626,1 corinthians 15:3,45,0.00013783090904078877
4267,2 corinthians 4:18,45,0.00013783090904078877
1481,mark 8:35,45,0.00013783090904078877
6894,1 peter 5:6,45,0.00013783090904078877
5677,romans 4:17,45,0.00013783090904078877
5724,matthew 6:34,45,0.00013783090904078877
3742,matthew 7:1,45,0.00013783090904078877
2846,proverbs 8:13,45,0.00013783090904078877
5242,matthew 6:5,45,0.00013783090904078877
3138,philippians 2:10,45,0.00013783090904078877
314,revelation 2:4,45,0.00013783090904078877
1752,matthew 16:25,45,0.00013783090904078877
195,titus 3:4,45,0.00013783090904078877
2529,1 timothy 2:4,45,0.00013783090904078877
4452,proverbs 16:9,45,0.00013783090904078877
2536,2 corinthians 9:15,45,0.00013783090904078877
3081,ephesians 5:20,45,0.00013783090904078877
3149,hebrews 11:4,45,0.00013783090904078877
2683,2 corinthians 1:20,45,0.00013783090904078877
6875,john 15:9,45,0.00013783090904078877
1404,hebrews 10:31,45,0.00013783090904078877
3028,luke 5:8,45,0.00013783090904078877
1302,1 timothy 6:12,45,0.00013783090904078877
574,hebrews 11:8,45,0.00013783090904078877
6742,mark 1:4,44,0.00013476799995099345
3704,proverbs 12:15,44,0.00013476799995099345
1578,luke 5:16,44,0.00013476799995099345
1732,job 19:25,44,0.00013476799995099345
4095,1 thessalonians 5:22,44,0.00013476799995099345
4699,luke 19:8,44,0.00013476799995099345
2998,john 10:4,44,0.00013476799995099345
1729,proverbs 19:21,44,0.00013476799995099345
672,micah 7:19,44,0.00013476799995099345
2168,luke 3:22,44,0.00013476799995099345
3364,john 12:46,44,0.00013476799995099345
2060,isaiah 61:10,44,0.00013476799995099345
2994,john 10:14,44,0.00013476799995099345
5562,philippians 2:15,44,0.00013476799995099345
3061,revelation 4:8,44,0.00013476799995099345
387,genesis 3:19,44,0.00013476799995099345
1661,revelation 2:5,44,0.00013476799995099345
759,acts 5:32,44,0.00013476799995099345
4437,luke 6:40,44,0.00013476799995099345
863,ephesians 6:16,44,0.00013476799995099345
4486,1 thessalonians 1:3,44,0.00013476799995099345
4496,zephaniah 5:18,44,0.00013476799995099345
4468,ephesians 1:6,44,0.00013476799995099345
2559,esther 4:14,44,0.00013476799995099345
2426,matthew 4:1,44,0.00013476799995099345
4724,luke 16:24,44,0.00013476799995099345
970,2 corinthians 5:1,44,0.00013476799995099345
2223,matthew 16:23,44,0.00013476799995099345
2209,john 20:27,44,0.00013476799995099345
6057,ephesians 2:3,44,0.00013476799995099345
4567,joel 2:28,44,0.00013476799995099345
4130,ephesians 4:16,44,0.00013476799995099345
6964,hebrews 13:16,44,0.00013476799995099345
1035,matthew 25:34,44,0.00013476799995099345
4328,2 corinthians 5:14,44,0.00013476799995099345
1397,2 corinthians 11:14,44,0.00013476799995099345
